iter	RMSE
307	4.180792479
308	4.179646281
309	4.178084623
310	4.177316145
311	4.176095328
312	4.174892993
313	4.173633596
314	4.171926455
315	4.170844383
316	4.169458315
317	4.168130635
318	4.166348275
319	4.164886385
320	4.163854145
321	4.16243027
322	4.161436415
323	4.160544876
324	4.159232414
325	4.158080817
326	4.156786384
327	4.155487703
328	4.154006611
329	4.152546714
330	4.151361454
331	4.149970614
332	4.148733425
333	4.147410976
334	4.145852781
335	4.144856112
336	4.143733261
337	4.142376957
338	4.141094481
339	4.139752506
340	4.138524185
341	4.13726729
342	4.136309759
343	4.135529888
344	4.134628905
345	4.132955798
346	4.13181129
347	4.130568386
348	4.129428077
349	4.128166204
350	4.127183984
351	4.126124877
352	4.124892463
353	4.123872724
354	4.122890701
355	4.12166971
356	4.120223199
357	4.119000532
358	4.117967564
359	4.116832456
360	4.116018819
361	4.11480174
362	4.113299506
363	4.112562003
364	4.111600381
365	4.110614892
366	4.109776752
367	4.10900537
368	4.107625328
369	4.106403764
370	4.105316681
371	4.104376659
372	4.103069975
373	4.101812527
374	4.100978801
375	4.100039605
376	4.09881156
377	4.097854927
378	4.096982841
379	4.095857868
380	4.094792597
381	4.093591165
382	4.092232048
383	4.091227579
384	4.09018303
385	4.088998452
386	4.087955865
387	4.086746367
388	4.085403218
389	4.08432055
390	4.083237308
391	4.082217083
392	4.080916348
393	4.079865805
394	4.079104378
395	4.078264324
396	4.07715857
397	4.075914921
398	4.074887411
399	4.07393653
400	4.072966525
401	4.072214434
402	4.07101346
403	4.069866304
404	4.069057847
405	4.067989227
406	4.067051954
407	4.066421719
408	4.065264462
409	4.063993491
410	4.063161435
411	4.062560601
412	4.061785697
413	4.060874422
414	4.059605906
415	4.058486145
416	4.057712817
417	4.05649134
418	4.055440983
419	4.054701284
420	4.05376515
421	4.0529001
422	4.051804386
423	4.051102708
424	4.050154258
425	4.049269374
426	4.048361448
427	4.047271311
428	4.046347861
429	4.045228446
430	4.044669573
431	4.043989919
432	4.043233521
433	4.041985779
434	4.041192439
435	4.040337888
436	4.039330807
437	4.038513799
438	4.037664439
439	4.03658466
440	4.035510508
441	4.034104141
442	4.033132691
443	4.032453567
444	4.031548989
445	4.030754267
446	4.030062058
447	4.028997747
448	4.028403374
449	4.027503504
450	4.026603286
451	4.025629049
452	4.024927479
453	4.023726811
454	4.023083458
455	4.022338063
456	4.021522648
457	4.020232815
458	4.019330436
459	4.018082017
460	4.017490911
461	4.016415156
462	4.015586361
463	4.014624158
464	4.014007761
465	4.013345399
466	4.012742417
467	4.012143571
468	4.011444511
469	4.01068956
470	4.009820466
471	4.009131319
472	4.008133071
473	4.007305565
474	4.00643917
475	4.005633188
476	4.005042993
477	4.004533141
478	4.003915076
479	4.002746647
480	4.002050001
481	4.001245517
482	4.000716627
483	3.999861535
484	3.999023292
485	3.997812637
486	3.996840877
487	3.996171301
488	3.994887349
489	3.994188561
490	3.993437027
491	3.992544298
492	3.991869009
493	3.99093727
494	3.990500493
495	3.989952604
496	3.98902715
497	3.988506039
498	3.98770197
499	3.98724831
500	3.986482091
501	3.985729098
502	3.984997593
503	3.984232209
504	3.98299713
505	3.982278824
506	3.981677967
507	3.980741804
508	3.979954611
509	3.979000495
510	3.97851538
511	3.977405424
512	3.976698684
513	3.975505579
514	3.974885559
515	3.974023507
516	3.973257064
517	3.972471841
518	3.971690584
519	3.970856593
520	3.970215933
521	3.96921294
522	3.96878407
523	3.968081934
524	3.967533685
525	3.966752154
526	3.966095708
527	3.965114795
528	3.964363819
529	3.963731665
530	3.963027412
531	3.962242574
532	3.961373648
533	3.960627588
534	3.96006217
535	3.959389401
536	3.958361034
537	3.957718407
538	3.956706006
539	3.956000327
540	3.955458192
541	3.954514972
542	3.953479007
543	3.952441764
544	3.951798588
545	3.950636599
546	3.949998819
547	3.949197211
548	3.948624348
549	3.947751319
550	3.947013699
551	3.946358338
552	3.945665887
553	3.944849066
554	3.94414397
555	3.943505032
556	3.942335548
557	3.941361386
558	3.940382899
559	3.939592132
560	3.939176616
561	3.938420109
562	3.937885708
563	3.936875118
564	3.935754712
565	3.934998283
566	3.934356982
567	3.933817692
568	3.932936179
569	3.932235886
570	3.931501119
571	3.930752731
572	3.930170116
573	3.929702321
574	3.928829243
575	3.928369989
576	3.927694641
577	3.927267012
578	3.92672918
579	3.926226472
580	3.925380076
581	3.924695044
582	3.923941771
583	3.923482464
584	3.922827299
585	3.921790011
586	3.920647882
587	3.919933218
588	3.919041846
589	3.918151645
590	3.917569722
591	3.916947709
592	3.916415395
593	3.915779094
594	3.914939765
595	3.914329169
596	3.913863844
597	3.912919873
598	3.912143565
599	3.911123419
600	3.910431907
601	3.909653378
602	3.909101786
603	3.908169678
604	3.907427539
605	3.906806989
606	3.906238861
607	3.905445838
608	3.90465252
609	3.904235799
610	3.90361087
611	3.903042051
612	3.902390358
613	3.901712908
614	3.901077622
615	3.90043159
616	3.899793
617	3.899258929
618	3.898692154
619	3.898061661
620	3.89739482
621	3.896690186
622	3.895445048
623	3.894477153
624	3.893286325
625	3.892703741
626	3.892070388
627	3.891283621
628	3.890550452
629	3.889632023
630	3.888822474
631	3.888106368
632	3.887259446
633	3.88630449
634	3.885636336
635	3.885209885
636	3.884580533
637	3.883868785
638	3.882790508
639	3.881806838
640	3.880793347
641	3.879945398
642	3.879206473
643	3.878485723
644	3.877784088
645	3.877423992
646	3.876636105
647	3.876006219
648	3.875307526
649	3.87434441
650	3.873794377
651	3.873029376
652	3.872335896
653	3.871556866
654	3.870996378
655	3.86997449
656	3.869603327
657	3.868594541
658	3.86799981
659	3.867186423
660	3.866241327
661	3.86559876
662	3.865067175
663	3.864441765
664	3.863798541
665	3.863522015
666	3.862926157
667	3.862196708
668	3.861656883
669	3.861066362
670	3.85987424
671	3.859170518
672	3.858380444
673	3.857428957
674	3.856877555
675	3.855898759
676	3.855216422
677	3.854529299
678	3.853887415
679	3.852897486
680	3.852338485
681	3.851713503
682	3.850920738
683	3.849845196
684	3.849296171
685	3.848602454
686	3.847867426
687	3.847139316
688	3.846426233
689	3.845501506
690	3.844721969
691	3.844140857
692	3.843453173
693	3.842894723
694	3.842247722
695	3.841584241
696	3.840939758
697	3.840366596
698	3.839804591
699	3.839304827
700	3.838654461
701	3.837560385
702	3.836890981
703	3.836007888
704	3.835372681
705	3.834678009
706	3.834065808
707	3.833311554
708	3.832463346
709	3.831821879
710	3.831151779
711	3.830322646
712	3.829700233
713	3.829045252
714	3.82828909
715	3.827783042
716	3.827321675
717	3.826451374
718	3.825907412
719	3.825237364
720	3.824485573
721	3.823873233
722	3.823288191
723	3.822664091
724	3.822136785
725	3.821133706
726	3.820400875
727	3.82003498
728	3.819258074
729	3.818373221
730	3.817770521
731	3.817093944
732	3.816386555
733	3.815586616
734	3.815096855
735	3.814258192
736	3.813541764
737	3.812877699
738	3.812282202
739	3.811511962
740	3.810722866
741	3.809852418
742	3.809011162
743	3.80867797
744	3.808066081
745	3.807342616
746	3.806751479
747	3.806017123
748	3.805203016
749	3.804417966
750	3.803545412
751	3.802468162
752	3.80151425
753	3.800737178
754	3.800065244
755	3.798770711
756	3.798382609
757	3.797674043
758	3.796946976
759	3.796058419
760	3.795380207
761	3.794984919
762	3.794566278
763	3.793870231
764	3.79341005
765	3.792787441
766	3.79202201
767	3.791547777
768	3.7904959
769	3.78954929
770	3.788377544
771	3.787894916
772	3.787254933
773	3.786719553
774	3.785852103
775	3.785193615
776	3.78453055
777	3.78381971
778	3.7827049
779	3.782052209
780	3.781420992
781	3.780817243
782	3.780297792
783	3.779780704
784	3.779209095
785	3.778632249
786	3.777857864
787	3.777097924
788	3.776416418
789	3.775791438
790	3.775037826
791	3.774205826
792	3.773686545
793	3.772862103
794	3.772196949
795	3.771034508
796	3.770418932
797	3.769752819
798	3.769085599
799	3.768615181
800	3.767974826
801	3.767245033
802	3.766605601
803	3.765822688
804	3.764934089
805	3.764039167
806	3.763318526
807	3.762623835
808	3.762038745
809	3.761222695
810	3.760473826
811	3.759964736
812	3.759411557
813	3.75883279
814	3.758018031
815	3.75715492
816	3.756777353
817	3.755881985
818	3.75528091
819	3.754899194
820	3.754404853
821	3.753796129
822	3.753234713
823	3.75230135
824	3.751777108
825	3.75090771
826	3.750078957
827	3.749685627
828	3.749307084
829	3.748487973
830	3.747668541
831	3.746841453
832	3.74619205
833	3.745170124
834	3.744675683
835	3.744262664
836	3.743730981
837	3.743113186
838	3.742387489
839	3.741994187
840	3.741485516
841	3.740499762
842	3.739950265
843	3.739400585
844	3.738098617
845	3.737568858
846	3.736647107
847	3.73605208
848	3.735437036
849	3.734858892
850	3.734108789
851	3.733431853
852	3.732788041
853	3.732231147
854	3.731676231
855	3.731208303
856	3.730464564
857	3.729762322
858	3.729152467
859	3.728551586
860	3.72772378
861	3.726929185
862	3.726300925
863	3.725861078
864	3.72534832
865	3.724405683
866	3.723598699
867	3.722925659
868	3.722309979
869	3.721571344
870	3.720934165
871	3.720059065
872	3.719304333
873	3.718510102
874	3.717893192
875	3.717333065
876	3.716550774
877	3.716050906
878	3.71531413
879	3.71455508
880	3.713288964
881	3.712704148
882	3.711851811
883	3.710642496
884	3.710106543
885	3.709321798
886	3.708615872
887	3.707751734
888	3.707330974
889	3.706583508
890	3.705818854
891	3.705039444
892	3.704246334
893	3.703713627
894	3.703218231
895	3.702279747
896	3.701581996
897	3.701078616
898	3.700728378
899	3.69987751
900	3.699102222
901	3.698746875
902	3.697833319
903	3.697352024
904	3.696902912
905	3.695987683
906	3.695447676
907	3.694871977
908	3.694229729
909	3.693739668
910	3.692998288
911	3.692049242
912	3.691517827
913	3.691337461
914	3.690811727
915	3.690427172
916	3.689837002
917	3.68905662
918	3.688387726
919	3.687780502
920	3.687192677
921	3.686518181
922	3.685522369
923	3.685058837
924	3.684522515
925	3.683855778
926	3.683197237
927	3.682364943
928	3.681747713
929	3.681337363
930	3.680517417
931	3.679442194
932	3.678663586
933	3.678167984
934	3.677350283
935	3.676829087
936	3.676056422
937	3.675628176
938	3.675027002
939	3.674214013
940	3.673597193
941	3.673230053
942	3.672795139
943	3.672151672
944	3.671719778
945	3.670954367
946	3.670150157
947	3.669097874
948	3.668368489
949	3.667859428
950	3.667187109
951	3.666423631
952	3.666010154
953	3.665320391
954	3.664727844
955	3.663774989
956	3.66321204
957	3.662639881
958	3.661908898
959	3.661331596
960	3.660645957
961	3.660000641
962	3.659557412
963	3.659175462
964	3.658589378
965	3.657907792
966	3.657134712
967	3.656452486
968	3.655678356
969	3.655299733
970	3.655033016
971	3.654632086
972	3.654181152
973	3.653795173
974	3.653297822
975	3.652809881
976	3.652359292
977	3.651827096
978	3.651437927
979	3.650891589
980	3.650516473
981	3.649558394
982	3.648935095
983	3.648075491
984	3.647354897
985	3.646708039
986	3.646028222
987	3.64543083
988	3.644842273
989	3.644428512
990	3.643760651
991	3.64282928
992	3.642102638
993	3.64113995
994	3.640663793
995	3.640190982
996	3.639510937
997	3.639054922
998	3.638588102
999	3.637667107
1000	3.637090943
1001	3.636384441
1002	3.635778233
1003	3.635073945
1004	3.634542506
1005	3.634157865
1006	3.633581493
1007	3.633048947
1008	3.632232553
1009	3.631249775
1010	3.630644546
1011	3.630177109
1012	3.629586783
1013	3.629236597
1014	3.628676593
1015	3.628147506
1016	3.62759518
1017	3.626998452
1018	3.626390677
1019	3.625964273
1020	3.625563744
1021	3.625104462
1022	3.624276094
1023	3.623696089
1024	3.623140155
1025	3.622995958
1026	3.622462702
1027	3.621812149
1028	3.62127647
1029	3.620499831
1030	3.619802344
1031	3.619326588
1032	3.618793301
1033	3.618308379
1034	3.617912507
1035	3.617083076
1036	3.616254015
1037	3.615576699
1038	3.614877961
1039	3.6142534
1040	3.613585138
1041	3.612821176
1042	3.612414731
1043	3.611835085
1044	3.611100485
1045	3.610499481
1046	3.609968655
1047	3.609387276
1048	3.608548362
1049	3.608222929
1050	3.607734281
1051	3.607075339
1052	3.606218427
1053	3.605666644
1054	3.605035909
1055	3.604578144
1056	3.603846214
1057	3.603343897
1058	3.60272644
1059	3.602040352
1060	3.601470918
1061	3.600950906
1062	3.600377186
1063	3.599874327
1064	3.599281907
1065	3.598695539
1066	3.59789651
1067	3.597221862
1068	3.596376023
1069	3.595930619
1070	3.594968554
1071	3.594497522
1072	3.594212224
1073	3.59384724
1074	3.593371964
1075	3.592574605
1076	3.591903592
1077	3.591205873
1078	3.590308515
1079	3.58967732
1080	3.589086019
1081	3.58836899
1082	3.587937266
1083	3.587111291
1084	3.586689398
1085	3.586249699
1086	3.585442369
1087	3.584958484
1088	3.584443513
1089	3.583750441
1090	3.583211893
1091	3.582604152
1092	3.582005974
1093	3.581462535
1094	3.580336482
1095	3.57984094
1096	3.579373717
1097	3.57895527
1098	3.578387567
1099	3.577317201
1100	3.576549407
1101	3.575826181
1102	3.575113433
1103	3.573975075
1104	3.573235058
1105	3.572528455
1106	3.571914214
1107	3.571305618
1108	3.570626765
1109	3.569847749
1110	3.5691114
1111	3.568538449
1112	3.568268461
1113	3.567590571
1114	3.567306424
1115	3.566732321
1116	3.566279665
1117	3.565395083
1118	3.564585344
1119	3.563998571
1120	3.563588662
1121	3.56296831
1122	3.562434861
1123	3.561796184
1124	3.561074457
1125	3.560748523
1126	3.560002189
1127	3.559301462
1128	3.55849095
1129	3.55808954
1130	3.557393179
1131	3.556733339
1132	3.556155786
1133	3.555354847
1134	3.554759533
1135	3.554438488
1136	3.553703537
1137	3.553181543
1138	3.55242331
1139	3.55169819
1140	3.551204406
1141	3.550626436
1142	3.550116067
1143	3.549220918
1144	3.548776654
1145	3.548200236
1146	3.547751201
1147	3.547430083
1148	3.546627525
1149	3.545749073
1150	3.545226219
1151	3.544817227
1152	3.544246894
1153	3.543775588
1154	3.542909219
1155	3.542474466
1156	3.542182818
1157	3.541891854
1158	3.541628157
1159	3.540857728
1160	3.540524851
1161	3.539914564
1162	3.538565602
1163	3.537861497
1164	3.537377964
1165	3.536283576
1166	3.535955937
1167	3.535124908
1168	3.534819647
1169	3.534210866
1170	3.533227391
1171	3.532439975
1172	3.531615117
1173	3.530884283
1174	3.530384976
1175	3.529875974
1176	3.528952332
1177	3.528392273
1178	3.527360209
1179	3.526678157
1180	3.526156726
1181	3.525604044
1182	3.524867328
1183	3.523981801
1184	3.523401241
1185	3.523005301
1186	3.521928988
1187	3.521463169
1188	3.521165065
1189	3.520203426
1190	3.519206997
1191	3.518914867
1192	3.518175425
1193	3.517502355
1194	3.517045601
1195	3.515994622
1196	3.515180419
1197	3.514667922
1198	3.514291092
1199	3.513832196
1200	3.512838553
1201	3.512124231
1202	3.511680855
1203	3.511149571
1204	3.510456106
1205	3.509883612
1206	3.509077741
1207	3.508304881
1208	3.507816806
1209	3.506694723
1210	3.505991246
1211	3.505097883
1212	3.504515994
1213	3.503828368
